timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
1784538542.1965694,69.59,27.64,42.56,56.74,35.35,54.15,60.41,36.96,49.86,77.96,27.68,29.84,35.6,51.36,58.4,52.52,64.39,51.19,24.14,69.27,47.32,66.19,54.19,51.92,47.45,78.75,26.82,24.63,78.05,72.26,79.25,46.48,69.36,47.91,64.08,76.68,32.49,68.14,71.97,25.08,46.57,36.41,39.16,73.66,44.71,73.65,53.39,45.54,21.86,44.88,38.61,27.59,34.02,65.76,73.67,66.62,58.47,54.8,45.36,61.46,46.11,29.15,23.82,50.86
1784538542.2068765,26.76,65.95,68.69,61.46,29.03,28.06,63.53,54.4,78.6,51.09,78.58,39.56,58.88,48.6,30.84,39.64,39.44,38.95,71.03,73.55,36.45,51.01,57.26,31.61,32.42,24.43,50.49,20.56,70.44,37.43,69.07,33.95,74.69,63.87,50.73,38.71,57.84,72.27,75.8,63.07,54.4,32.5,50.09,69.43,51.99,67.24,64.12,20.39,77.33,23.82,62.82,30.47,34.29,76.84,56.8,24.75,65.86,39.25,41.35,67.84,77.3,60.62,63.66,70.49
1784538542.2171764,45.04,60.73,21.91,74.49,65.16,37.53,53.58,45.88,64.79,25.51,38.63,30.0,55.23,32.58,38.07,51.53,32.56,36.72,42.05,75.32,58.51,68.39,60.34,57.51,59.61,60.05,24.46,50.35,47.71,77.0,41.33,76.88,70.97,36.33,67.38,60.88,32.05,44.44,79.37,76.62,50.23,56.37,23.55,20.75,73.67,44.37,65.98,52.64,48.94,58.91,37.13,57.63,48.94,30.11,70.46,38.36,70.27,55.67,45.46,56.85,58.73,73.48,52.53,62.3
1784538542.2274952,76.91,72.5,58.47,71.62,64.9,68.4,26.34,42.46,20.14,50.01,77.13,37.51,35.01,57.62,65.17,79.56,71.84,25.83,36.06,78.77,63.02,59.39,53.42,37.13,79.93,32.71,75.87,44.73,58.99,47.33,33.45,45.75,42.11,46.92,70.38,29.77,26.99,42.13,65.56,28.59,77.04,76.36,41.44,21.0,64.79,73.46,66.74,35.01,63.58,62.61,22.06,22.33,36.04,41.84,77.15,21.17,67.65,44.93,20.77,56.58,28.36,59.27,64.63,51.54
1784538542.2377894,74.87,26.04,70.38,73.99,36.74,78.73,78.92,28.61,23.2,22.79,76.73,62.86,60.0,63.04,38.39,23.28,21.14,62.56,38.39,48.02,78.18,40.37,43.27,46.62,63.7,71.13,58.43,34.19,29.78,34.86,36.44,22.84,46.03,23.7,51.83,34.42,60.41,32.66,64.38,71.99,21.65,70.63,25.84,68.3,40.04,60.01,52.28,61.81,33.79,45.78,77.69,38.66,30.87,72.59,27.93,38.42,55.11,79.09,73.17,31.31,73.49,42.68,22.5,74.64
1784538542.2480905,51.13,69.68,36.16,69.0,21.14,57.57,34.98,28.76,46.5,43.07,34.02,42.41,52.03,40.26,77.18,37.57,27.73,41.17,30.59,38.41,68.37,40.46,22.04,29.93,28.41,57.51,69.37,73.6,25.24,22.49,70.5,41.1,58.43,59.2,45.56,31.63,59.23,35.24,41.49,35.19,63.07,73.86,34.31,58.16,62.66,50.94,65.68,34.05,29.56,56.67,43.71,78.75,46.53,33.15,45.67,58.92,71.96,76.24,32.45,69.6,27.8,67.05,32.23,67.51
1784538542.258357,21.89,75.21,58.41,64.58,35.59,29.33,60.58,36.66,75.48,20.64,61.32,52.17,58.7,53.8,41.83,60.52,49.51,23.38,65.83,70.79,76.73,42.32,76.86,77.89,62.16,31.98,40.79,53.45,61.72,60.26,66.98,30.3,65.57,50.3,47.75,74.82,37.37,75.87,28.18,79.28,55.25,65.21,64.01,59.7,73.87,43.1,45.31,53.7,65.39,74.91,40.49,20.47,32.5,30.75,60.79,26.03,71.11,21.93,25.43,22.79,38.81,44.35,20.57,30.78
1784538542.2686505,28.59,71.77,51.41,69.08,76.66,59.56,74.48,61.08,45.93,68.62,70.91,49.64,56.66,56.44,74.01,59.24,63.59,55.01,52.85,24.32,69.29,57.04,31.12,53.64,60.9,39.83,55.56,77.29,48.02,71.45,53.54,50.11,30.65,51.15,41.44,31.1,33.32,40.02,60.04,29.18,32.58,39.97,46.62,48.86,70.79,78.08,70.23,44.34,31.06,50.44,24.51,63.08,64.34,49.41,51.33,31.39,64.98,60.29,21.05,43.92,52.62,32.17,33.23,55.61
1784538542.2788963,71.65,56.76,63.42,40.82,29.14,22.98,43.34,63.79,30.07,55.53,20.64,61.78,29.27,36.46,54.52,27.53,50.24,43.95,33.15,67.43,34.73,54.02,38.84,69.2,58.03,31.31,35.26,67.15,33.2,60.3,31.34,42.27,56.67,43.49,57.44,44.7,69.95,26.6,25.65,55.41,75.39,53.08,29.34,22.44,73.34,23.02,43.05,56.23,28.84,80.0,58.88,60.51,70.59,79.23,38.59,24.32,69.43,50.49,61.44,68.79,26.45,32.13,73.24,55.41
1784538542.2891817,45.59,62.75,25.16,40.4,61.69,40.57,26.95,23.7,48.23,39.05,48.54,37.57,36.61,28.14,70.38,48.24,32.53,62.43,45.15,49.68,40.53,63.08,20.72,25.43,52.03,50.96,52.6,46.99,40.7,27.91,74.18,68.06,56.72,49.32,64.74,45.37,30.05,67.49,53.06,47.13,76.86,27.26,76.21,62.36,66.83,60.72,24.12,64.35,50.77,72.61,70.02,26.28,76.97,50.66,49.82,56.39,31.17,58.21,46.4,60.56,35.5,30.33,37.25,33.94
1784538542.2994478,47.67,43.74,43.76,68.26,44.63,46.76,67.11,23.59,31.75,52.86,51.83,73.1,36.58,24.6,72.05,40.2,68.26,25.18,28.62,69.7,54.56,67.36,67.27,23.62,31.76,61.48,68.64,54.34,23.53,72.37,40.27,28.55,76.24,28.24,79.62,41.92,79.79,73.28,73.59,71.54,22.03,65.64,78.36,77.37,49.34,46.52,77.43,41.13,30.36,61.71,60.73,40.67,44.58,49.41,42.74,73.58,57.27,78.73,33.72,65.0,34.85,26.82,39.44,68.85
1784538542.3097436,28.05,74.21,22.27,42.75,45.75,35.48,33.14,37.24,41.43,43.29,38.25,22.78,28.95,30.79,79.64,52.09,56.13,33.45,64.48,33.16,56.9,43.17,61.38,46.78,33.98,35.16,49.3,32.68,38.17,52.72,60.0,34.9,42.03,67.4,77.99,51.95,29.81,44.42,63.56,60.15,64.73,34.63,73.45,76.98,37.66,68.48,25.06,49.1,59.54,52.25,35.76,44.84,24.26,30.72,41.14,61.33,71.11,29.9,70.21,20.74,53.83,41.13,52.44,28.17
1784538542.3200362,40.27,26.8,54.04,30.79,74.16,50.88,68.96,49.62,75.04,65.07,52.81,41.21,43.51,59.94,64.09,64.6,43.66,60.38,68.11,60.83,67.3,26.54,58.72,76.82,56.99,59.47,33.28,50.63,71.97,42.67,22.75,60.19,30.56,77.43,64.38,22.54,23.77,26.73,55.92,36.92,36.12,71.94,40.0,71.08,46.2,26.13,20.59,54.67,72.53,36.59,73.09,55.31,62.55,24.07,57.99,29.7,63.36,77.3,38.66,20.02,59.75,62.87,42.36,75.25
1784538542.3303154,31.73,58.23,37.68,53.42,63.75,48.5,69.58,64.91,24.14,49.98,59.12,27.98,35.2,72.79,76.79,68.67,28.05,62.68,29.52,58.97,51.75,55.32,74.09,43.04,38.63,62.2,28.0,38.57,71.12,28.34,73.72,29.26,56.55,52.54,74.23,44.19,34.97,23.53,58.37,79.64,30.23,48.33,52.5,63.19,69.1,57.11,40.93,64.91,50.16,48.17,25.89,66.48,71.29,27.04,38.01,31.56,46.07,22.07,41.48,45.15,49.12,38.8,42.55,64.51
1784538542.3405886,53.55,49.11,67.57,48.26,36.89,61.87,69.31,63.16,25.06,60.03,31.16,48.55,54.11,31.63,32.63,65.84,44.4,64.58,53.36,68.52,33.76,58.57,39.61,48.15,72.89,57.82,67.78,79.98,30.93,31.95,70.36,29.94,57.1,55.76,68.1,64.32,68.15,71.4,71.97,43.33,39.8,59.27,59.09,30.49,44.56,71.12,47.65,39.75,44.55,48.27,55.5,78.19,24.47,38.51,22.52,40.99,40.77,62.83,31.3,67.44,68.55,55.74,64.45,58.97
1784538542.350848,48.61,71.49,26.58,55.94,48.37,32.28,42.19,43.59,55.44,49.32,63.64,64.85,23.52,68.9,67.68,21.32,65.1,25.94,55.2,78.87,40.43,25.98,52.71,50.64,67.17,40.57,30.62,49.51,42.11,56.59,54.32,38.71,39.21,66.21,49.87,24.83,47.87,69.62,53.22,55.78,39.87,34.36,68.41,73.13,30.66,50.95,64.39,24.31,32.48,53.23,28.65,42.15,22.69,71.24,24.75,69.67,63.48,72.95,74.25,29.13,76.78,31.57,77.31,24.47
1784538542.3611367,28.78,43.29,64.15,48.92,77.93,31.98,51.66,39.02,41.51,57.65,74.52,53.14,43.01,63.0,70.64,74.08,21.43,69.49,24.32,74.5,49.12,51.23,44.99,64.61,32.36,69.64,56.91,50.71,53.04,49.97,70.79,53.07,67.44,47.79,63.47,58.42,52.02,32.59,68.94,43.47,25.45,51.79,21.3,24.66,76.34,30.78,23.98,34.44,60.7,54.99,32.36,72.08,34.67,42.83,68.2,43.48,54.55,33.88,31.3,54.55,57.35,52.54,52.85,42.34
1784538542.3714054,38.17,64.05,57.31,38.6,26.29,62.03,38.81,52.0,37.52,47.25,54.92,35.44,51.66,37.97,64.57,28.12,76.7,71.98,31.84,64.84,37.04,67.62,45.31,60.91,61.14,29.74,27.95,33.97,52.15,64.92,54.95,53.98,60.32,78.66,74.03,25.67,68.32,22.13,24.44,32.51,39.39,20.54,34.87,45.2,67.04,67.67,26.12,27.81,26.84,50.63,40.87,51.46,38.3,57.28,34.46,37.24,76.32,55.76,59.5,51.04,37.34,71.86,59.48,54.48
1784538542.3816588,68.51,36.71,77.76,68.31,59.12,74.3,30.01,41.41,62.52,63.85,42.91,21.48,32.58,60.38,20.82,66.04,46.5,57.76,76.32,61.3,59.03,74.31,55.93,79.39,48.56,23.16,40.59,39.21,71.36,54.17,60.64,53.99,53.86,36.32,31.33,44.68,64.31,66.52,64.37,61.2,75.21,38.6,24.47,73.64,61.17,54.54,31.49,56.7,41.77,26.13,22.96,66.76,29.75,28.85,40.53,65.72,22.79,51.69,20.87,45.29,28.54,79.2,70.02,79.6
1784538542.391938,69.9,21.54,36.05,79.33,42.73,74.57,57.81,25.55,20.76,79.32,71.5,59.69,41.88,23.39,59.71,75.77,73.46,70.64,60.88,54.01,58.81,34.05,58.27,35.99,43.35,48.87,44.44,45.0,23.52,32.65,74.66,66.25,34.32,47.16,43.84,20.54,40.1,62.85,43.52,31.78,55.61,56.91,68.0,27.45,72.07,20.48,55.08,59.15,57.28,67.35,69.01,64.99,48.06,42.73,61.98,54.11,65.07,67.91,30.85,52.99,77.98,21.65,78.62,48.32
1784538542.4022155,51.28,62.69,30.48,31.72,77.77,21.68,37.1,26.14,72.97,77.72,77.0,59.69,44.12,68.25,68.14,56.84,26.15,77.48,64.81,30.74,52.12,22.77,73.5,74.99,38.74,25.73,79.39,49.36,72.1,42.14,66.9,37.32,69.12,36.36,28.74,55.97,55.05,44.9,42.45,39.16,52.95,51.71,56.65,45.12,58.11,26.16,45.66,21.76,40.79,25.17,56.45,70.13,68.61,38.41,74.2,37.45,39.26,66.33,68.29,23.03,58.7,61.54,47.43,27.06
1784538542.4124837,23.76,49.39,68.65,23.55,35.63,44.01,75.64,26.2,70.31,72.71,28.73,73.64,60.36,72.41,23.07,51.27,28.96,20.11,23.71,44.93,37.81,61.96,59.42,50.2,23.51,62.85,76.72,62.08,47.1,51.48,60.63,25.27,39.32,66.07,27.69,77.98,26.71,21.89,49.24,34.67,48.98,37.4,56.94,22.33,34.02,52.77,78.19,75.9,46.79,78.45,22.81,67.01,30.09,33.5,45.69,27.39,55.12,23.7,56.62,26.63,58.09,28.15,34.9,23.59
1784538542.422751,79.91,55.2,63.22,58.75,42.19,70.52,75.93,39.79,27.67,64.02,58.37,41.59,36.68,44.06,52.39,64.52,55.91,33.03,23.62,68.58,58.4,29.38,36.08,66.24,74.8,54.83,43.03,41.23,26.6,69.47,75.14,62.4,48.02,40.33,71.8,55.42,36.74,68.22,75.49,60.34,24.32,29.01,52.13,45.18,51.2,36.5,45.38,29.41,45.32,73.37,61.99,47.39,32.65,78.28,30.54,28.78,45.47,72.84,79.64,55.49,73.35,42.14,59.53,74.1
1784538542.4330091,23.36,75.58,21.21,21.74,67.13,78.64,75.17,37.89,42.95,73.36,71.28,44.95,57.09,76.72,44.0,42.24,21.09,54.42,40.63,47.5,75.74,20.04,58.6,72.28,29.69,75.88,79.34,41.34,61.27,44.05,65.54,26.23,75.29,33.8,27.89,28.31,45.84,71.18,54.76,32.11,55.64,41.45,57.65,74.56,48.05,68.99,24.01,42.54,71.04,28.2,63.08,43.36,29.07,66.79,76.15,71.58,46.34,72.97,27.19,29.49,41.3,21.36,51.84,73.76
1784538542.4433753,43.26,56.67,65.46,41.18,59.04,38.88,50.9,61.92,55.56,26.49,74.89,51.34,57.81,29.05,68.38,66.23,51.66,58.68,36.87,38.07,43.4,77.82,38.81,51.46,79.88,66.71,37.27,55.86,33.26,79.03,50.54,48.39,79.31,53.84,74.21,70.25,25.2,31.73,72.45,73.36,45.22,40.37,65.21,45.57,58.62,42.91,49.44,37.8,71.36,26.97,44.83,30.85,41.59,40.6,48.61,66.42,58.8,74.8,28.8,28.03,25.9,54.29,79.14,70.42
1784538542.4536748,38.95,38.72,22.81,78.54,36.76,64.97,30.21,68.81,78.86,78.76,77.1,68.73,20.21,73.38,35.28,70.48,67.14,37.99,47.73,25.48,50.34,59.86,66.16,44.16,59.41,75.63,67.33,72.31,37.23,68.33,50.09,76.74,73.85,52.14,36.47,41.72,67.76,35.4,34.57,60.24,52.06,53.15,29.03,79.52,50.39,62.87,53.94,55.34,73.01,67.43,46.42,25.47,20.68,37.13,63.19,30.2,47.05,36.69,61.16,76.63,48.11,64.98,58.49,38.7
1784538542.4639792,37.24,22.87,30.73,42.84,28.31,51.9,55.43,48.12,38.94,34.26,43.16,32.47,42.88,39.51,45.95,23.64,21.76,57.05,38.99,60.61,60.92,71.76,33.25,56.21,34.74,20.16,22.35,46.79,42.05,34.61,32.35,64.36,66.77,50.24,62.77,58.23,72.92,22.57,78.03,41.32,74.1,37.11,60.07,54.56,69.72,43.34,71.99,59.73,32.79,60.43,45.82,57.77,25.8,51.1,32.48,34.66,29.19,41.69,71.53,66.71,56.92,53.54,35.8,36.21
1784538542.4742882,58.14,25.61,29.33,43.63,50.03,60.61,74.77,41.94,70.53,25.77,42.75,28.91,65.14,51.54,67.35,32.51,35.93,41.12,66.73,36.61,79.84,79.68,33.56,77.15,36.56,23.07,59.23,49.24,59.68,68.73,22.27,73.35,26.52,74.37,20.94,43.49,30.81,52.24,32.22,70.45,56.39,78.35,45.39,39.73,49.68,43.88,75.68,34.01,68.45,35.95,65.08,30.28,24.38,70.28,47.52,78.29,76.25,26.52,23.11,64.57,70.83,56.13,30.58,69.23
1784538542.4845557,53.29,61.54,39.93,77.92,57.39,24.02,48.77,57.41,69.38,78.39,49.7,73.04,49.38,68.86,69.35,43.63,35.94,49.5,71.55,60.56,35.71,54.5,79.77,57.65,54.67,39.43,31.72,36.21,79.04,49.54,38.1,68.55,30.98,66.67,61.03,58.68,75.41,73.27,77.85,65.75,63.44,60.78,57.71,59.35,55.8,29.99,29.1,20.22,34.26,71.7,37.12,60.05,33.19,71.32,28.21,65.84,68.92,79.84,62.99,50.31,25.88,41.28,51.26,71.73
1784538542.4948025,23.02,33.65,68.03,66.25,29.09,62.8,73.46,47.52,26.61,50.74,66.44,29.47,37.61,28.0,79.4,30.03,61.71,39.89,32.4,28.89,79.58,59.09,65.59,64.2,62.08,69.21,56.84,28.32,67.82,71.38,73.06,72.14,36.42,51.52,20.22,50.13,57.4,38.39,75.7,77.65,51.15,68.83,29.85,72.61,36.04,20.32,60.1,52.45,28.43,73.72,61.93,38.97,34.82,74.61,54.92,77.3,69.38,47.85,43.74,70.74,71.41,56.19,43.7,50.06
1784538542.5051017,37.18,70.19,71.71,40.64,32.37,52.23,67.63,42.95,75.53,60.13,36.91,47.18,71.04,36.21,54.91,41.39,28.99,32.12,75.49,69.68,76.8,66.93,30.45,79.79,41.99,28.95,63.97,64.02,76.3,41.13,68.97,38.14,26.59,70.31,41.21,58.11,44.76,29.09,58.11,22.17,28.05,24.28,52.18,77.48,21.15,33.24,20.59,29.79,69.93,70.78,63.57,63.27,79.04,30.5,29.37,78.2,74.47,62.79,30.3,40.18,20.1,49.56,31.74,20.53
1784538542.5154228,55.01,58.57,59.01,26.84,71.49,32.97,20.25,50.47,57.33,33.39,36.2,78.83,33.33,47.17,68.92,52.62,64.55,71.33,54.38,52.95,57.91,30.39,51.69,77.35,21.8,54.17,33.58,64.57,47.36,79.37,41.21,68.28,39.17,23.84,61.17,52.22,67.43,75.85,38.58,62.27,25.74,42.64,20.77,50.96,48.9,64.92,66.15,64.63,69.15,63.54,24.3,77.21,43.03,66.52,51.42,73.67,24.98,60.9,40.44,54.26,20.61,25.72,78.19,35.5
1784538542.5256898,24.35,53.48,33.72,27.52,75.87,39.16,50.98,29.75,64.15,30.42,32.46,75.65,30.43,45.26,65.98,49.28,63.81,45.71,28.86,58.09,51.09,66.21,59.78,40.14,58.99,39.95,74.36,59.25,34.46,45.3,29.57,34.08,79.81,75.48,54.77,77.58,43.11,36.98,23.54,26.48,25.25,26.94,62.23,67.61,29.66,20.93,31.64,69.21,62.63,46.84,61.91,59.31,38.04,73.54,39.6,52.23,51.94,26.71,51.49,64.93,72.86,75.65,65.91,53.84
1784538542.5359588,73.27,68.03,49.78,60.83,48.09,67.38,21.47,64.07,66.22,29.77,23.17,54.7,64.14,57.25,73.72,23.03,52.93,25.41,71.94,78.05,44.2,57.41,79.89,28.92,43.74,22.28,43.12,70.42,41.24,25.33,44.74,22.37,46.41,37.58,76.44,42.69,66.85,65.82,27.74,64.86,67.66,22.22,60.21,31.0,29.48,70.15,74.9,67.3,64.61,59.52,48.26,56.81,51.27,26.16,67.13,51.7,57.36,69.33,76.79,76.73,79.37,40.39,28.07,73.84
1784538542.5462358,32.17,41.46,27.16,52.37,70.56,25.73,75.15,23.39,56.39,33.96,44.63,21.03,32.41,46.14,73.81,62.76,71.7,37.17,78.78,22.22,67.6,39.12,48.44,51.36,34.6,34.04,62.61,53.87,65.39,30.85,41.24,29.6,73.63,59.15,68.63,64.92,21.46,34.95,23.85,67.2,68.78,26.97,32.48,62.76,36.13,42.92,27.75,26.37,66.42,23.78,31.6,30.69,64.87,68.65,24.14,33.36,51.87,22.84,72.17,23.1,48.8,34.21,22.35,43.46
1784538542.5565007,30.72,60.85,51.93,34.03,79.58,46.94,47.65,52.06,42.0,33.14,79.77,34.08,67.41,75.5,23.82,33.16,27.44,38.54,41.86,73.28,48.74,24.43,23.87,33.75,73.79,57.58,43.06,65.24,42.22,54.86,57.5,50.19,64.65,43.62,20.19,79.2,38.71,28.86,60.65,42.6,64.06,56.13,67.44,35.43,71.93,29.88,35.74,41.9,70.6,25.46,33.19,35.89,30.8,50.19,22.67,29.87,55.07,42.33,39.63,36.82,35.65,31.68,29.05,49.11
1784538542.5667722,30.38,79.85,73.51,38.86,41.99,35.47,56.22,24.61,59.93,20.97,32.57,65.03,72.33,23.4,27.8,40.88,46.03,69.18,61.67,25.89,52.62,53.33,70.45,24.77,27.03,72.02,67.29,45.75,44.91,31.42,47.71,78.92,48.72,73.9,50.53,57.72,56.35,22.86,25.27,73.44,51.87,45.45,67.03,48.16,38.18,49.13,49.36,77.07,56.22,23.65,71.12,34.32,34.12,74.81,31.52,23.52,21.73,75.45,53.23,64.82,27.57,56.18,25.47,78.32
1784538542.5770376,38.63,31.45,61.43,28.84,48.53,20.18,50.63,31.43,68.92,79.33,55.2,58.72,30.34,42.16,25.16,51.15,65.97,30.48,65.3,49.3,75.48,30.99,58.64,79.33,71.94,26.1,32.55,41.67,27.32,52.36,65.11,54.25,74.6,20.62,25.67,38.74,74.68,71.49,63.94,72.83,49.37,47.62,73.81,50.83,44.42,49.63,35.5,23.61,72.83,35.82,60.89,65.72,40.41,35.07,72.0,69.69,50.6,65.78,28.38,59.35,31.6,61.85,20.54,63.41
1784538542.5873213,21.16,61.8,36.91,64.72,56.78,55.02,43.74,36.72,51.78,78.58,30.21,30.73,78.22,53.11,33.66,58.89,40.79,78.77,79.77,62.97,39.15,67.96,57.92,43.3,25.58,61.42,67.84,75.79,31.0,38.17,45.07,30.77,28.71,45.17,56.85,51.91,73.32,46.97,44.35,79.52,23.71,47.02,31.38,36.83,32.62,31.06,50.44,53.17,44.4,21.32,73.32,38.75,30.21,33.58,39.66,30.76,44.0,36.96,54.72,37.41,50.44,38.58,57.16,65.36
1784538542.5976114,21.94,53.38,59.39,72.94,73.31,22.58,26.28,36.05,76.9,65.62,50.13,60.55,76.39,34.93,62.86,44.64,44.05,48.32,63.05,58.87,54.76,62.57,68.49,32.02,25.1,73.97,27.07,28.14,37.17,50.61,49.14,21.19,35.57,45.42,39.4,22.27,59.44,53.99,63.17,37.72,60.55,74.84,24.44,72.12,31.04,49.39,67.28,79.83,38.58,31.78,40.17,70.55,65.69,55.91,38.1,42.72,51.48,20.19,58.47,58.78,74.26,54.65,67.12,49.9
1784538542.6078484,26.87,79.85,76.66,47.52,34.69,72.55,51.57,64.08,47.48,47.66,37.27,32.69,48.1,41.04,25.86,29.24,42.22,71.75,39.76,62.87,58.73,71.51,47.83,35.58,52.05,32.54,43.35,71.06,78.13,75.97,41.92,79.34,47.72,48.76,35.75,24.86,24.9,70.27,57.89,49.84,67.99,45.63,50.53,42.93,59.27,70.98,70.09,63.04,43.73,39.43,69.49,40.11,33.14,48.26,66.02,47.73,31.75,29.48,78.02,21.39,40.58,65.08,55.64,21.87
1784538542.6180384,20.34,22.14,63.68,37.64,69.21,70.95,77.98,50.71,22.78,35.79,47.67,56.66,22.43,26.56,72.98,55.27,50.96,73.05,33.66,41.2,78.56,53.06,36.0,28.25,35.49,23.36,56.93,79.89,39.44,71.37,73.66,63.72,48.9,22.7,38.25,55.72,50.52,74.96,50.47,79.78,77.99,24.43,24.5,62.36,29.42,24.11,49.51,41.62,61.47,62.26,50.96,23.68,32.16,60.17,32.02,57.58,23.71,62.79,36.64,56.25,22.26,43.42,48.64,56.44
1784538542.6283112,32.4,71.3,33.69,57.14,76.8,24.38,59.62,54.55,50.76,51.52,26.81,39.09,38.77,37.71,36.58,63.67,61.18,25.94,75.31,24.87,41.2,30.61,68.16,54.71,24.54,79.12,51.29,23.26,41.99,21.88,34.45,52.24,45.27,76.55,56.9,72.7,70.79,30.37,31.4,23.86,73.23,41.07,39.96,47.47,26.05,24.51,35.94,60.05,76.58,42.62,22.07,26.97,67.13,51.96,74.75,31.01,59.25,32.74,61.64,62.59,41.96,53.44,79.13,51.35
1784538542.6385663,63.34,54.99,21.03,47.62,50.31,55.98,78.81,48.27,72.46,46.71,64.11,34.71,47.83,42.04,72.59,71.37,65.67,76.09,35.97,35.86,71.12,41.24,44.94,47.65,52.75,23.24,59.6,52.55,77.24,38.37,76.94,42.42,61.03,66.71,20.13,34.91,33.2,44.4,42.14,48.0,28.31,23.19,29.82,59.52,37.31,26.94,69.79,64.77,58.93,50.6,35.65,78.13,60.2,55.03,48.94,31.11,48.68,76.74,27.93,38.92,25.01,35.19,79.95,32.0
1784538542.648871,79.24,25.46,65.07,36.3,52.25,38.35,55.04,24.27,68.57,66.88,57.73,21.05,45.06,24.87,46.88,51.17,57.32,69.56,52.64,71.14,67.82,75.37,27.11,51.48,71.91,25.07,54.53,58.92,54.07,77.92,75.14,36.38,67.53,23.47,59.4,40.96,45.32,66.21,20.16,20.7,63.35,53.14,65.8,62.67,43.35,68.58,23.33,50.84,70.41,58.5,61.37,27.69,44.32,30.94,57.74,55.48,24.45,52.72,36.16,38.32,30.38,23.66,60.31,40.19
1784538542.659178,23.05,55.21,26.41,49.41,29.08,36.34,25.29,62.05,74.87,20.29,59.1,22.96,37.25,63.91,56.21,34.34,37.06,52.21,68.03,75.06,20.79,59.64,39.38,40.32,63.54,59.7,41.72,48.58,73.03,34.33,53.65,58.0,31.87,47.47,27.98,57.61,26.95,61.5,20.67,74.76,34.98,24.6,64.32,53.86,37.93,20.91,26.46,57.83,30.52,68.45,27.57,40.37,37.33,47.4,50.01,46.6,71.07,73.84,45.2,51.04,62.38,27.68,40.99,70.03
1784538542.6694376,79.01,33.17,38.66,53.79,46.75,62.36,25.63,21.66,25.39,53.57,32.49,59.98,41.03,79.24,59.86,35.65,37.77,57.05,77.67,27.15,69.43,26.27,62.82,43.27,65.41,79.74,67.84,61.2,20.31,65.05,66.74,58.26,36.44,35.67,62.31,42.46,69.95,39.03,54.69,44.43,39.46,74.27,59.17,63.06,63.22,20.42,72.12,32.37,30.33,39.38,61.24,20.07,26.6,39.02,66.93,53.96,62.31,40.18,25.94,24.42,66.81,64.82,29.95,35.85
1784538542.679748,26.5,31.59,77.05,56.07,73.25,21.43,61.63,67.07,23.16,59.39,35.7,52.64,42.38,44.85,39.98,79.72,41.03,23.43,31.51,79.29,68.17,71.72,65.6,66.36,42.53,40.24,78.28,44.16,78.94,24.94,60.87,50.65,24.12,48.91,28.84,27.12,79.7,47.77,61.09,22.07,20.25,77.82,47.02,67.24,23.36,58.75,24.13,73.96,69.48,61.79,21.15,39.72,20.37,78.14,36.21,74.61,78.77,46.17,34.46,61.2,22.08,72.74,68.59,71.01
1784538542.6899853,42.92,66.7,20.16,63.12,47.12,29.28,62.96,22.97,54.68,22.43,45.65,41.49,54.1,20.23,46.21,45.29,72.12,35.53,68.89,55.3,63.86,45.35,60.38,62.61,29.45,64.02,24.34,35.91,24.35,75.69,24.04,57.06,55.19,45.71,21.04,53.57,25.91,73.47,48.43,64.26,79.48,71.0,51.7,64.44,34.47,47.58,62.36,71.88,30.42,44.66,78.52,66.48,44.5,25.96,28.16,33.01,26.47,23.21,25.82,40.19,33.39,75.11,58.58,59.85
1784538542.7002864,72.16,48.08,47.39,23.88,74.92,65.68,39.7,22.3,61.07,73.84,41.64,65.54,56.17,31.48,49.83,27.86,49.25,54.7,48.64,30.66,65.06,52.8,46.19,62.27,61.42,34.11,48.51,26.82,30.66,35.41,52.48,72.75,52.8,64.07,29.94,57.76,65.27,26.83,46.5,76.28,49.95,45.15,39.22,59.18,46.25,70.11,37.18,29.92,65.97,43.66,75.35,73.69,24.86,49.31,59.85,51.13,64.83,31.14,36.63,65.82,33.81,24.5,46.28,73.86
